lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,AK0139,AK0161,AK0170,AK0200,AK0202,AK0204,AK0141,AK0145,AK0164,AK0174,AK0175,Blank-1x
FA(20:1),5.882389549612,7.577921304768907,238.58528371215226,8.001668333878998e-54,1.197849749581686e-50,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,FA,7964.540580749512,3387301.2391319275,7954.940528869629,8603.780624389648,7946.740524291992,7940.500556945801,7953.260528564453,7976.280590057373,11042.180751800535,7964.840518951416,7953.040557861328,7982.56058883667
PS(32:2),0.023462576214469066,8.883143394662412,0.006200201023602858,0.9372383508625235,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,814686.8621826172,911706.06787109375,599146.41064453125,678789.2099609375,532803.7613525391,543608.0595703125,711036.7589111328,774851.6182861328,770188.4772949219,667988.35693359375,439218.29296875,55436.16394042969
PS(32:3),0.04847104297214458,7.93852452379483,0.026446625401149504,0.8708143439585412,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,486723.7829284668,290083.12127685547,212258.99517822263,409387.0309448242,228806.35485839844,478687.0275878906,345266.2852783203,385461.66705322266,253429.4800415039,484601.0189819336,209808.45440673828,40933.70300292969
PS(32:4),-0.0934298150911986,7.0132600930607785,0.09853819696627397,0.7535909571109428,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,179930.71020507813,181359.9130859375,139371.40826416016,177888.25219726563,114138.96838378906,179513.09490966797,210259.51483154297,217886.13650512695,164564.7719116211,170572.93139648438,106539.98791503906,36274.12268066406
PS(34:0),-0.07445553971667124,8.05725697415795,0.06255957443863736,0.8024952298088498,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,447388.29455566406,334611.9206542969,255161.21875,394056.9714355469,262319.55908203125,407793.2938232422,426845.66760253906,355362.38439941406,345704.4844970703,412705.8486328125,289278.35876464844,58384.76434326172
PS(34:1),-0.018173422058256655,8.19668133059193,0.003723110630744486,0.9513454330714015,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,494402.27209472656,424005.8328857422,331467.6042480469,459547.89709472656,294671.0588378906,447669.1511230469,566101.6868896484,325236.65979003906,459130.5174560547,373010.810546875,341985.52685546875,47011.12353515625
PS(34:2),0.062256206030053135,8.137664348686112,0.04361475899713696,0.8345719977916373,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,424218.92834472656,471884.85369873047,377918.0629882813,465424.47619628906,291028.44342041016,396240.3126220703,503469.8955078125,375312.6828613281,417083.8693847656,381890.2825317383,273196.8391723633,41762.023010253906
PS(34:3),0.027766582253399636,8.250306244053347,0.0086827016695743,0.9257597561137257,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,501131.1661376953,469469.2759399414,354691.44689941406,488825.65771484375,320612.96490478516,452356.9714355469,552454.1597290039,368832.1647949219,454235.2371826172,457885.05859375,298854.26177978516,46848.56329345703
PS(34:4),-0.22898163070062133,8.024300234745745,0.5930699871023535,0.4412344231691038,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,359015.96337890625,423709.9685058594,274922.1376953125,341228.9637451172,235285.6590576172,301011.38146972656,424059.2268066406,309805.77966308594,357349.9833984375,559549.01513671875,248680.8962402344,59999.784606933594
PS(34:5),-0.25213832054167856,8.026959004621945,0.7192775016956148,0.39638100398035564,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,310780.66369628906,382035.4443359375,284713.5809326172,294594.95849609375,219390.82067871097,289824.94580078125,340854.35974121094,434462.0593261719,326417.82653808594,457717.9145507813,213670.71533203125,87353.44641113281
PS(34:5)_2,-0.32565585927718804,8.083042124109216,1.200716013670899,0.2731786171906457,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,318890.42529296875,437710.4133300781,283273.3975830078,299049.8425292969,221053.89306640625,286733.7419433594,339185.80194091797,433991.1251220703,325242.5031738281,604333.46142578125,224924.5960693359,83305.90612792969
PS(34:6),0.08141279093756588,8.185668836107478,0.0745510662164861,0.7848221516017531,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,385093.8493652344,334497.34716796875,296161.37744140625,352376.9641113281,242188.4006347656,544595.9892578125,384168.3298339844,375526.2067871094,323392.767578125,358349.0861816406,242715.69604492188,111693.90771484376
PS(36:0),-0.1832612327931181,8.759662758787112,0.3796611469688287,0.5377846405472952,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,687576.2023925781,612319.5441894531,473694.8311767578,640511.03271484375,423604.23291015625,624432.2619628906,911577.7873535156,479018.4732666016,761343.2160644531,527142.2978515625,581737.2639160156,62593.28466796875
PS(36:1),-0.7066135964330829,9.926074308902127,5.654081520584441,0.01741479287099857,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,1717619.0390625,926506.7861328124,756663.4958496094,1211875.1494140625,782949.19091796875,1316162.5126953125,2095564.9514160156,667882.4416503906,2171556.650390625,685682.234375,2802368.8125,76853.38525390625
PS(36:2),-0.33566696570176563,9.050746761764636,1.275791187556024,0.2586830619018424,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,897848.8630371094,698945.7286376953,529353.7806396484,751548.2321777344,468100.8994140625,769619.8876953125,1151969.586303711,512805.9107666016,1022672.1303710938,595020.6749267578,924142.423828125,61074.124572753906
PS(36:3),-0.2402301575864284,8.307856309333863,0.6528584660441084,0.41909255351286756,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,527337.1094970703,445315.9294433594,336928.2653808594,451467.9763183594,309051.7424316406,401726.412109375,696553.501953125,347185.5480957031,606601.33837890625,419364.2062988281,383498.1055297851,47204.22344970703
PS(36:4),-0.08634337972157595,7.865808137992751,0.08414892432733723,0.7717517158150072,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,372734.06384277344,315426.26025390625,265557.9002685547,344344.18212890625,230901.33447265625,313016.1202392578,476326.0985107422,256405.87951660156,382825.76330566406,316230.5425415039,227709.2991943359,48313.88342285156
PS(36:5),-0.09599183321414732,7.407214374874964,0.1040224739267615,0.7470548860885703,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,253624.357421875,242488.3974609375,191052.9546508789,235814.09887695313,163203.05297851563,223074.9561767578,316541.96057128906,237507.53399658203,259684.46130371097,212443.5758056641,156305.1923828125,40359.063079833984
PS(36:6),-0.09242167656506867,7.66623039466898,0.09642340272603178,0.7561646562612223,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,306562.4826660156,288063.9178466797,224619.3572998047,299702.97845458984,202475.61206054688,283095.5236816406,362810.0269165039,287445.7594604492,304036.43865966797,267855.47912597656,209667.19512939453,41479.28302001953
PS(36:7),-0.02877990014853869,8.29770356391751,0.0093390796573658,0.9230131523756,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,499926.3332519531,465161.41442871094,352017.02575683594,482745.49865722656,332017.45837402344,471150.5385742187,563997.7789306641,378493.7891845703,465498.68505859375,443419.0513916016,359101.4616699219,51928.94384765625
PS(36:8),-0.03908966775143959,8.759210647435815,0.017232173511729343,0.8955606364062343,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,700856.6541748047,750319.6031494141,533622.0230712891,656001.8111572266,459285.0908203125,571123.22021484375,785317.0556640625,582460.8419799805,734558.4033203125,563830.7352905273,482023.4306640625,53058.48352050781
PS(38:0),-0.21327917537900254,8.908631770367661,0.5144268667845608,0.47322875323732405,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,790790.8956298828,730095.5250244141,533727.20703125,704664.1130371094,490070.09509277344,621830.0622558594,1088141.6020507813,523406.79138183594,940241.7215576172,624266.5054321289,598137.82861328125,53530.403869628906
PS(38:1),-0.46458329372999524,9.571397120112351,2.445530480792514,0.11786003469612918,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,1237210.775756836,944537.5446777344,922251.9193115234,1036863.8332519532,722160.8132324219,853512.56298828125,1751535.5690917969,768875.3665771484,1604239.8588867188,863325.1611328125,1454367.84765625,56040.343994140625
PS(38:2),-0.20980613155195937,10.40176240556179,0.49779168598252,0.48047204655970416,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,2112955.668334961,1998928.8729248047,2300751.8978271484,2124746.6540527344,1394286.9309082031,1410265.2846679688,2511670.424194336,1878647.3690795896,2542215.8051757813,2003529.799255371,1933668.14453125,49190.86364746094
PS(38:3),-0.46766438023655377,8.129571530685505,2.4780575422992115,0.11544475011961233,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,433856.4895019531,339088.82830810547,273735.8391113281,381060.7506103515,231486.57739257813,372381.5659179687,550701.1950683594,280421.3406982422,541261.9636230469,301599.65826416016,560319.5145263672,40466.62286376953
PS(38:4),-0.07969960223164146,8.709357224463155,0.07168976078537526,0.7888921937315363,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,754242.2578125,461835.72900390625,431809.77197265625,689484.30126953125,370287.787109375,811907.56103515625,907508.1550292968,469805.93908691406,678848.4704589844,429620.9714355469,566599.29638671875,56082.003662109375
PS(38:5),-0.12291518579792153,7.961030165710437,0.1706356889694689,0.679547467687267,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,375495.9822998047,359608.4091796875,274460.4245605469,341431.6239013672,236593.75842285156,353239.0266113281,499313.1317138672,262381.4597167969,402538.5856933594,288039.14013671875,306210.86169433594,53100.44366455078
PS(38:6),-0.11925260233493076,8.372496007069879,0.16060975623940954,0.6885957485419163,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,519950.8645629883,497759.0930175781,379873.5695800781,484780.2701416016,347876.9231567383,462244.3903808594,738170.0814208984,352648.4033203125,580733.7279052734,412870.8717651367,386126.2344970703,48020.203125
PS(38:7),-0.32745476171326626,9.003117744227207,1.21405142405274,0.2705312295148782,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,786238.6220703125,703990.4473876953,518664.0487060547,697121.9738769531,624869.2457275391,624660.6398925781,1171073.6036376953,441808.65716552734,1018905.6262207032,578426.9583740234,911720.4461669922,48050.223083496094
PS(38:8),-0.38749188900659265,8.769359055612352,1.7007274986808625,0.19219286363233642,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,707647.3983154297,602912.6218261719,449454.6573486328,606868.439453125,417126.16271972656,538436.919921875,1080768.010803223,429801.1501464844,943372.38037109375,524194.5191040039,650154.6640625,45748.10321044922
PS(38:9),-0.09878677294102957,8.707901881356305,0.1101760566180019,0.7399437868411621,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,653587.3936767578,617308.5065917969,556709.7385253906,626359.8846435547,447467.7683105469,538996.0162353516,832892.43212890625,488926.232421875,732936.4344482422,577818.755859375,474364.5396728515,54494.3039855957
PS(40:0) | PS(P-42:6),-0.05910666639689408,11.152726427246447,0.0394148338236846,0.8426290894113869,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,3864411.2231445313,3347413.940673828,3614280.520507813,3292836.0932617188,1910104.718017578,3132466.0083007813,4900518.460693359,2168572.590576172,4717065.0263671875,3836524.4721679688,1587413.0502929688,303136.4997558594
PS(40:0) | PS(P-42:6)_2,-0.054997394921207934,10.950464027883777,0.034122222918085754,0.8534470776602141,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,3408488.0024414063,2937862.2412109375,3133661.5883789063,2887028.1669921875,1766048.6940917969,2726321.1435546875,4264388.765136719,1911984.5600585935,4173014.7041015625,3348010.6303710938,1417072.6506347656,222238.4541015625
PS(40:1),-0.22496164743407482,8.082938255666072,0.5724023455245515,0.44930586439580816,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,428324.3952636719,371024.9273071289,286835.6602783203,386292.7873535156,257244.17541503903,353395.6456298828,606995.8323974609,268720.81970214844,483490.4528808594,324689.2063598633,351462.5654296875,49230.403381347656
PS(40:2),-0.08870458375560472,8.294110820686022,0.08881860678047815,0.7656844591572275,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,515097.5987548828,462837.8751220703,420985.7512207031,466511.1696777344,285014.18420410156,450429.3537597656,624005.30859375,409698.1485595703,499947.9727783203,426310.97119140625,348397.6649169922,44190.78338623047
PS(40:3),-0.08650290242544824,7.727337324087306,0.084460154153021,0.7713417388147458,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,343587.6027832031,279157.7775878906,219498.89208984375,328047.802734375,192509.25262451172,323437.90295410156,371834.1452636719,312379.9245605469,295284.3984375,306326.5202636719,205529.39306640625,43933.44323730469
PS(40:4),-0.15931201027845668,7.951987644590943,0.2868135307846842,0.5922697680774482,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,400788.35021972656,328635.9440917969,265290.9582519531,383714.3442382813,230298.33642578125,381530.6247558594,507402.23291015625,295567.66314697266,402866.5456542969,288202.1414794922,335807.0255126953,37970.94250488281
PS(40:5),-0.17606201503421212,8.165280175814358,0.35038045710859933,0.5538978415180826,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,464324.25354003906,405599.44763183594,310437.42224121094,424577.6450195313,276603.7546386719,427435.94885253906,640397.0426025391,310624.5388183594,524502.4465332031,328914.86083984375,370749.6915283203,40158.28271484375
PS(40:7),-0.40058255125229336,8.696366510635972,1.8177041417866349,0.1775868022404041,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,680571.74072265625,563013.4971923828,424329.3715820313,577384.27490234375,362760.3264160156,539654.9212646484,944142.0142822266,416712.4462890625,830010.8645019531,493541.1760253906,706404.7048339844,46177.223388671875
PS(40:8),-0.41874697109128817,8.569264849365414,1.9864542175128008,0.15871211638168056,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,596312.0633544922,503330.1981201172,411789.2103271485,497886.7365722656,340394.88244628906,462012.27978515625,913980.1605224608,383762.10723876953,793638.5576171875,455086.5303955078,577237.08203125,50383.16345214844
PS(40:9),-0.18472782014075598,7.804878038136613,0.38576445740432064,0.534534227872881,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,341533.08532714844,317211.74310302734,247570.89892578125,313325.5626220703,216147.9940185547,295591.6981201172,456538.7328491211,262672.1188964844,378247.7290649414,282458.96209716797,266551.59802246094,42132.18322753906
PS(42:0),-0.03246195182814465,7.4345455964887,0.01188226636725176,0.9131978829816007,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,277035.0376586914,239010.21990966797,198414.4730834961,261242.8192138672,163243.2501220703,262684.9382324219,361146.88494873047,202261.6343383789,255528.99896240231,235544.05487060547,160396.69067382813,34953.94226074219
PS(42:10),0.028448201054069307,7.630354193294434,0.009113986177908373,0.9239437422534594,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,346352.5272216797,267893.27728271484,208186.35614013672,340717.12268066406,181820.5347290039,337464.0654296875,360990.6240234375,260004.05743408203,262429.2399291992,302417.0593261719,188075.29290771484,33783.18249511719
PS(42:11),-0.1719246913557434,7.857848311202251,0.33408525092511376,0.5632633886528585,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,369976.4492797851,324738.38415527344,273719.1990966797,334743.3236694336,225018.59832763672,306788.2429199219,464558.7852172851,251708.69989013672,397364.7255859375,296207.93853759766,305562.3402709961,37693.3623046875
PS(42:2),-0.06034794367082341,7.372590009856645,0.041087072887876275,0.8393699417956125,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,248672.7991943359,215950.4940185547,175334.77221679688,235828.81579589844,149703.87084960938,223665.0946044922,296177.4216308594,180577.0712890625,238783.37866210935,203173.9149169922,169432.6114501953,48439.66339111328
PS(42:3),0.015460692121645633,8.726473342954174,0.0026926891421226173,0.9586154437600253,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,593088.98193359375,509126.4396972656,504501.69384765625,577958.8603515625,342466.42431640625,554706.09375,682457.8154296875,484290.400390625,543648.87744140625,496995.0725097656,352206.109375,159107.85034179688
PS(42:4),-0.058492279350488736,8.651338715769874,0.038598786714374,0.8442456461566303,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,691106.3427734375,651009.9855957031,697033.6940917969,638380.3361816406,356984.5321044922,441214.8662109375,717612.00244140625,679890.0682373047,631530.0995483398,623426.260925293,381461.9603271485,34620.30252075195
PS(42:5),-0.02339434221155443,7.531295481524458,0.006170131320004657,0.9373904128832241,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,297277.0390625,279641.3215332031,208047.8741455078,277330.3592529297,183647.75128173828,261105.49609375,389203.50885009766,200500.453125,285148.0793457031,243904.03540039065,179759.23413085938,36057.1025390625
PS(42:6),-0.004440649551506594,7.999382345310302,2.2222965526452754e-4,0.9881060808371518,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,429435.849609375,388287.4041748047,283978.1190185547,397057.90979003906,251583.11669921875,378651.7697753906,515534.37353515625,305424.7429199219,404819.46728515625,345927.04541015625,234852.2979736328,45000.90319824219
PS(42:7),-0.05602756046542476,7.803975154299005,0.035412293351782864,0.8507343400920518,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,357153.1467895508,320596.9255371094,242477.8607788086,334953.0477294922,210973.97216796875,330797.62744140625,467540.40881347656,256507.0991821289,335867.70098876953,307988.2631225586,212537.8153076172,45354.523010253906
PS(42:8),-0.10407009191534888,7.6360827627700365,0.12228499070590715,0.7265693260335028,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,308308.42517089844,283806.8744506836,232158.77795410156,291671.2801513672,188558.49243164065,281270.65966796875,414198.00885009766,234177.21768188477,315683.7827758789,271528.11810302734,203075.81341552737,37561.442626953125
PS(42:9),-0.014507705249255026,7.402679865598306,0.0023724107804810046,0.961152478810568,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,262900.6971435547,235613.4546508789,183736.29272460935,251043.45764160156,158659.53253173828,235954.57885742188,321898.52404785156,191237.89666748047,237683.6209716797,220805.69464111328,158799.19158935547,43368.76306152344
PS(44:0),-0.010693392849788756,7.445381633645188,0.0012888161818409571,0.9713620272168252,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,349054.9063720703,206157.8740234375,149834.89166259766,276993.08056640625,164706.18878173828,326965.9616699219,281717.4383544922,249093.36129760745,193186.4547119141,320149.46575927734,177967.09368896484,27669.402069091797
PS(44:1),-0.01084509304488605,7.064949633543162,0.0013256307620395091,0.9709560684599453,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,215394.9945526123,186622.27354431152,151581.8489151001,206378.1746826172,128499.3292541504,192581.69425964355,266961.35705566406,156976.51293945313,187815.3137741089,188872.9920349121,121720.08920288086,28943.761779785156
PS(44:10),0.05789428482073718,7.331864433085564,0.03772041008960514,0.8460056356055072,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,269376.339263916,227575.85791015625,173893.57135009766,278360.7991333008,148264.44903564453,258087.3984375,295714.2262573242,212643.8734741211,216227.47521972656,223390.05740356445,142521.9497680664,31683.082244873047
PS(44:2),0.06463078699227819,7.052865094902981,0.047001423559322575,0.8283656794351674,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,195266.5152130127,195897.3729629517,150851.73303985596,202406.57358551025,138496.30906677246,193306.6350402832,245210.4549369812,144160.77083969116,185288.15385437012,167697.7310409546,126679.86808013916,31615.402046203613
PS(44:4),-0.04804693588818634,7.286028840801128,0.026038217625227844,0.8718070187439283,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,249095.3780517578,233726.89739990231,175817.51321411133,239342.37460327148,148487.23025512695,224829.71899414065,293189.4442138672,204288.87399291992,217863.73516845703,249325.8797607422,142226.72918701172,29208.882331848145
PS(44:5),-0.0069582268814163675,7.145933211957399,5.456567414512392e-4,0.9813636726816878,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,223586.4149169922,203125.55499267575,152797.83068847656,216410.2946166992,135297.52960205078,213436.27709960935,280104.5191345215,165252.3705444336,202614.23150634769,199236.55513000488,126224.3694152832,30944.362182617188
PS(44:6),-0.017741455079519033,7.250220794640801,0.003548121533185622,0.9525012102365982,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,236844.33544921875,218543.298828125,162461.15063476563,243851.3579711914,149499.34951782227,231754.53454589844,308769.88177490234,183970.01181030273,219482.45657348633,216648.99948120117,137318.8694152832,30051.76220703125
PS(44:7),-0.015509308995597864,7.587121042174024,0.002711371498662629,0.9584722544737453,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,365131.4265136719,230218.33557128903,178735.87365722656,298917.88317871094,196295.53439331055,335466.8259277344,324288.1558227539,253056.39965820313,233458.39721679688,343587.4219055176,194619.39196777344,31940.162231445313
PS(44:8),-0.03885806680176116,7.137334880614424,0.01702798270906669,0.8961777267802353,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,227532.7170410156,199658.6351928711,149526.13287353516,213146.53588867188,138601.90985107422,207044.2745361328,283357.6600341797,178739.83270263672,199958.83227539065,200142.37371826172,126722.56903076172,28669.32192993164
PS(O-20:0),0.032667599140719816,7.907309866341508,0.01201685842443112,0.9127096125589081,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,267884.72021484375,294503.0241699219,227207.99743652344,273074.81994628906,192258.21459960935,253803.578125,323651.7255859375,203554.17639160156,273925.3991699219,251084.49865722656,186577.2325439453,133555.9910888672
PS(O-28:0),-0.12332209851834385,8.532880758025744,0.1717701538386791,0.6785433838884471,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,588448.8397216797,596041.0831298828,423941.8483886719,570219.029296875,382431.8052368164,527548.9976806641,825309.2806396484,511897.4686279297,652869.4927978516,505400.0791015625,363932.9005126953,39644.64288330078
PS(O-30:0),-0.028008103865823957,8.119938820466729,0.008844745183182567,0.9250722144278577,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,442001.9312133789,432739.59899902344,330005.0047607422,429004.41149902344,266347.7579345703,427038.1159667969,515866.1234741211,352314.8817138672,436279.86328125,410262.0510864258,272884.47576904297,43759.62310791016
PS(O-30:1),0.00578721289727211,8.724784107788835,3.7736221463546826e-4,0.9845014184149686,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,756346.1098022461,567721.5632324219,488338.91497802734,749769.6613769531,432333.19158935547,764530.42138671875,729647.6860961914,620159.5208740234,641686.1427001953,732090.7427368164,401983.5206298828,33959.282470703125
PS(O-32:0),0.045296772260810955,7.825454562423906,0.02309776469832059,0.8792031141033603,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,343792.703125,310638.22509765625,254653.41735839844,335729.68615722656,217724.33911132813,360277.9249267578,383504.68591308594,274532.08239746094,294616.4786376953,328551.12243652344,201878.1740722656,56403.683837890625
PS(O-32:1),0.04295980144224441,8.529498202429032,0.020777225443453062,0.8853874926532496,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,574775.8615722656,414454.0915527344,384393.30615234375,564135.0236816406,351017.06640625,568667.3845214844,542300.56103515625,445203.2297363281,451256.3483886719,547100.6193847656,327769.4873046875,111223.568359375
PS(O-34:0),-0.10323727199849309,8.160222422570193,0.12033501561563753,0.7286714217994775,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,483489.2504882813,345828.6037597656,304153.14392089844,394628.5466308594,272487.66015625,428647.6571044922,420045.3520507813,411701.1055908203,353797.6326904297,478031.2781982422,310270.68310546875,63505.34484863281
PS(O-34:1),-0.1391198882266375,7.674540630185168,0.21864843182902405,0.6400716807297392,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,335409.44177246094,267010.3403930664,217734.09649658203,302648.2232055664,194240.89306640625,299807.3992919922,367477.24530029297,309442.80212402344,302656.3413696289,296533.7621459961,209961.77673339844,37481.50231933594
PS(O-34:2),0.10058652078852852,8.123091663935528,0.11374824009317308,0.7359165159293763,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,463635.0352172851,428928.255859375,322410.12072753906,477532.4951171875,279736.86151123047,469841.4128417969,449448.1319580078,392004.28717041016,339446.20709228516,453291.1909790039,259528.93688964844,41831.92297363281
PS(O-34:2)_2,0.07686526692707825,7.7181014324158,0.0664621311184419,0.7965593318112708,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,313511.4802246094,337656.4097290039,257069.28198242188,339831.5241699219,218672.83520507813,299604.0217285156,372576.7685546875,260256.96002197263,311034.19610595703,277063.04412841797,191041.61407470703,41146.943115234375
PS(O-34:4),-0.01860627893807761,7.388028270540522,0.0039025414999969144,0.9501882930240586,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,237668.33728027344,244206.716796875,189280.41510009769,236605.6563720703,164309.87274169922,238087.39404296875,279616.5814819336,226529.5584716797,234084.1396484375,225097.3935546875,150746.33044433594,42491.90286254883
PS(O-36:2),-0.019846032889871794,8.252162155118214,0.004440123493623105,0.9468728774539962,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,479333.29528808594,487816.1954345703,361908.4638671875,480473.6359863281,324983.203125,425527.5635986328,608685.1042480469,371333.5037841797,513476.5975341797,394006.5901489258,306699.07971191406,44439.44305419922
