"lipid","type","mean1","mean2"
"PI(44:8)","PI",27164.86195755,70358.8129570007
"PI(O-36:5) | PI(P-36:4)","PI",49791.4635543823,115202.099969482
"PS(34:2)","PS",164027.588450114,348428.690881348
"PS(O-30:1)","PS",292091.260569255,591154.240136719
"PS(O-36:4)","PS",137035.55569458,330407.585827637
"PS(O-42:1)","PS",89968.4825744629,226874.048101807
"Cer(d14:2(4E,6E)/24:0(2OH))","Cer",33686.8688348134,89250.1264839172
"PI(44:2)","PI",20658.1813062032,54848.220022583
"[TG(50:3)]_FA16:1","TAG",201490.163889567,467395.500842285
"[TG(52:6)]_FA20:0","TAG",207664.128499349,407298.28309021
"[TG(54:6)]_FA18:2","TAG",223289.299158732,448890.808007812
"[TG(58:4)]_FA18:0","TAG",295751.511611938,556731.635107422
"FA(34:0)","FA",365578.848793666,849719.329927826
"LPC(2:0)","PC",146653.212743123,296356.183676147
"LPC(24:1)","PC",238616.037821452,521059.935668945
"LPE(20:1)","PE",73678.8186136881,164164.54697876
"LPE(20:3)","PE",45155.116452535,145809.898658752
"LPG(17:0) | PG(16:0) | PG(O-18:0)_2","PG",695494.05476888,1758327.9390625
"LPG(17:0) | PG(16:0) | PG(O-18:0)_3","PG",612532.489990234,1559823.61884766
"LPG(18:2) | PG(18:2)","PG",86278.5155181885,203637.108081055
"LPI(17:1) | PI(P-18:0)","PI",189481.717901866,429666.443966675
"LPI(22:6) | PI(22:6)","PI",64637.774887085,165948.676715088
"LPS(22:1) | PS(22:1)","PS",87556.9487711589,201601.962353516
"LPS(22:1) | PS(22:1)_2","PS",92383.6536712646,207467.572174072
"PC(30:2)","PC",746477.83837382,1441869.17631836
"PC(44:1)","PC",38319.7062721252,79879.4533676147
"PE(34:1)","PE",87813.0529174805,204294.65116272
"PE(38:0)_2","PE",114784.457083384,279708.720767212
"PE(38:9)","PE",129018.995056152,274270.523571777
"PE(O-20:0)","PE",30593.0689239502,88205.8778930664
"PE(O-34:1)","PE",66436.4414958954,156355.615530396
"PG(24:1)","PG",275069.619934082,637626.066357422
"PG(36:8)","PG",318861.573750814,664814.728283691
"PG(O-30:0)","PG",133205.027160645,303956.837774658
"PG(O-34:3)","PG",126615.149581909,272370.231304932
"PI(26:0)","PI",84834.8573099772,213832.08336792
"PI(28:1)","PI",162046.477900187,413076.819818115
"PI(40:10)","PI",45865.6032746633,102614.611199188
"PI(42:7)","PI",39686.2597757975,107276.840185547
"PI(O-32:1) | PI(P-32:0)","PI",130851.070472717,320794.522491455
"PI(O-34:3) | PI(P-34:2)","PI",72652.5945453644,175442.199695587
"PI(O-42:0)","PI",39405.1865259806,101221.311680603
"PI(O-42:1)","PI",34863.2224896749,93266.4542266846
"PI(P-34:4)","PI",41785.3960825602,108026.823209381
"PI(P-38:6)","PI",149624.127070109,380731.771875
"PS(26:0)","PS",208195.823913574,502847.155834961
"PS(26:1)","PS",333269.607666016,787956.775830078
"PS(28:1)","PS",283141.790690104,773219.799804688
"PS(42:3)","PS",106190.118001302,352811.8046875
"PS(42:5)","PS",89949.8891601562,223645.959631348
"PS(44:1)","PS",60314.1514123281,155525.491221619
"PS(P-30:1)","PS",129152.536168416,305802.429888916
"SM(d18:0/16:0)","SM",731495.765703837,1418114.22084351
"SM(d18:1/16:0)","SM",732213.046239217,1427519.8625
"LPE(12:0) | PE(12:0)","PE",16428.3110942841,53669.5877716064
"PC(44:7)","PC",56216.790687561,112495.680459595
"PC(O-44:5)","PC",80528.0327542623,159696.278588867
"PE(36:6)","PE",43098.2663383484,119383.908235168
"PS(O-36:2)","PS",169566.199198405,394400.73203125
"PS(P-38:6)","PS",290682.010599772,603619.576452637
"[TG(48:2)]_FA18:2","TAG",148317.407613118,363383.510986328
"[TG(50:2)]_FA16:0","TAG",204448.577636719,471132.422839355
"[TG(50:3)]_FA18:2","TAG",275511.80094401,678321.864306641
"[TG(52:2)]_FA18:2","TAG",211435.530598958,567879.953857422
"[TG(56:7)]_FA18:1","TAG",168014.615422567,354846.589154053
"[TG(56:8)]_FA18:2","TAG",164966.602422078,350195.321514893
"Cer(t20:0/26:0(2OH))","Cer",886997.499113719,1747081.06008759
"LPC(22:1)","PC",231924.360880534,565758.614111328
"LPE(19:0)","PE",34586.6664784749,104362.499737549
"LPE(24:6)","PE",39636.3024724325,98677.6710205078
"LPG(16:0)","PG",264738.875172933,590518.894824219
"LPG(17:0) | PG(16:0) | PG(O-18:0)","PG",737403.875244141,1858351.55107422
"LPG(17:2)","PG",134896.072611491,330341.616491699
"LPI(13:0)","PI",245.213349660238,2404.86015548706
"LPI(16:0) | PI(16:0)","PI",221643.271158854,510879.119454956
"LPI(17:1) | PI(P-18:0)_2","PI",176909.406252543,401076.477578735
"LPI(17:1) | PI(P-18:0)_3","PI",178940.437587738,405992.986959839
"LPI(20:0) | PI(20:0)_2","PI",158431.892644246,370061.76567688
"LPI(22:2) | PI(22:2)","PI",63811.9306030273,158539.422793579
"LPS(17:0) | PS(O-18:0)_2","PS",883469.544108073,2117034.65449219
"LPS(17:0) | PS(O-18:0)_3","PS",784885.17976888,1845164.59921875
"LPS(18:0) | PS(18:0)_2","PS",120513.727864583,332234.751611328
"LPS(18:2) | PS(18:2)_2","PS",152526.387034098,357697.562512207
"LPS(20:4) | PS(20:4)","PS",62611.1908569336,155179.002886963
"PC(40:0)","PC",194952.055582682,832983.004980469
"PC(42:0)","PC",68493.8521219889,168920.549682617
"PC(42:1)","PC",39970.177734375,432974.772021484
"PC(42:6)","PC",101108.004150391,630418.58046875
"PC(42:7)","PC",129363.061238607,678056.6734375
"PE(18:0)","PE",49734.6700998942,136985.750027466
"PE(30:0)","PE",61397.598256429,173352.165100098
"PE(34:6)","PE",51407.6539293925,135623.668255615
"PE(40:5)","PE",85771.0191332499,200058.517111206
"PE(42:4)","PE",33557.2454821269,103148.583282471
"PE(O-38:1)","PE",129444.003997803,292946.704406738
"PE(O-38:6)","PE",71388.7953122457,182418.163585663
"PE(O-40:3)","PE",48819.2373097738,125971.532919312
"PE(P-34:4)","PE",27065.2452494303,79443.7540313721
"PG(26:0)","PG",183654.07321167,404668.434313965
"PG(28:0)","PG",154219.083821615,1066442.81472168
"PG(28:2)","PG",130431.431447347,296554.548809814
"PG(30:3)","PG",100682.057815552,229972.281158447
"PG(34:3)","PG",148033.003041585,321463.422271729
"PG(40:2)","PG",169685.401519775,372456.114825439
"PG(42:2)","PG",60337.4776814779,158942.14342041
"PG(42:8)","PG",83968.5897521973,211733.223657227
"PG(O-36:4)","PG",122346.04179891,288448.562249756
"PG(O-42:1)","PG",79996.5690612793,193746.653692627
"PG(P-30:1)","PG",114003.094792684,264829.549102783
"PI(32:5)","PI",53834.3670018514,136907.942353821
"PI(36:0)","PI",154806.492060343,389134.464709473
"PI(36:5)","PI",46182.263566335,114116.952424622
"PI(42:1)","PI",31345.0289446513,77810.9180183411
"PI(O-36:2) | PI(P-36:1)","PI",66712.3683522542,162037.028366089
"PI(O-38:1) | PI(P-38:0)","PI",88773.7165044149,211948.954151916
"PI(O-38:6) | PI(P-38:5)","PI",73379.0523338318,175109.272076416
"PI(O-40:2) | PI(P-40:1)","PI",39105.1528434753,101686.899919891
"PI(O-40:3) | PI(P-40:2)","PI",40536.8695373535,94707.1628387451
"PI(O-42:2)","PI",31278.2221870422,79619.6896133423
"PI(P-34:1)","PI",58271.6037228902,139118.504724121
"PS(36:0)","PS",283501.79200236,589570.523022461
"PS(40:2)","PS",183801.995808919,417481.229821777
"PS(40:3)","PS",108408.954518636,254337.433081055
"PS(42:9)","PS",71800.2389831543,182716.222521973
"PS(44:2)","PS",57828.5146713257,142191.993704224
"PS(O-34:2)","PS",144926.481913249,336911.827844238
"PS(O-34:2)_2","PS",104091.023345947,241247.573461914
"PS(O-42:2)","PS",73924.7851053874,177878.095349121
"SM(d18:1/26:0)","SM",388758.496500651,1178093.91269531
"SM(d18:1/26:1)17Z))","SM",500635.041585286,1310905.49677734
"LPC(3:0)","PC",67154.8935979207,142960.036914062
"LPI(22:2) | PI(22:2)_2","PI",63875.2450758616,164154.890771484
"LPS(17:0) | PS(O-18:0)","PS",971382.424479167,2331022.76269531
"LPS(18:2) | PS(18:2)","PS",153475.718032837,354354.890576172
"PC(44:0)","PC",30549.6887601217,71132.1573425293
"PG(32:3)","PG",91801.2541503906,229715.956787109
"PG(40:1)","PG",146271.123158773,328788.431103516
"PG(42:0)","PG",75400.141977946,188152.2421875
"PI(30:4)","PI",46207.7959874471,115331.335015869
"PI(40:3)","PI",52871.5037740072,129831.677383423
"PI(O-34:0)","PI",119353.651720683,297699.91373291
"PI(O-40:7)","PI",64719.9783439636,160373.451705933
"PE(24:0)","PE",32014.8223635356,88161.734715271
"PI(40:9)","PI",43559.0330518087,107337.767547607
"[TG(52:3)]_FA18:2","TAG",200126.625020345,480726.071435547
"Cer(d14:2(4E,6E)/22:1(13Z)(2OH))","Cer",48586.6135864258,116352.479776001
"LPC(3:1)","PC",60063.6479441325,130943.830609131
"LPC(5:0)","PC",66817.7417602539,144416.55871582
"LPE(16:1)","PE",93830.4404118856,201949.154612732
"LPE(22:5)","PE",26955.8152694702,81889.7095428467
"LPG(18:2) | PG(18:2)_2","PG",84878.996480306,206680.347497559
"LPI(16:0) | PI(16:0)_2","PI",222895.795041402,504421.160949707
"LPS(16:1) | PS(16:1)","PS",233315.849283854,524903.363562012
"LPS(16:1) | PS(16:1)_2","PS",232164.62029012,521997.42220459
"LPS(18:0) | PS(18:0)","PS",121437.956176758,328871.071557617
"LPS(20:4) | PS(20:4)_2","PS",58506.8407440186,157087.183337402
"PC(30:0)","PC",686560.167236328,1392841.71727905
"PC(42:10)","PC",163331.921671549,720245.408544922
"PC(42:11)","PC",168156.025065104,732943.083300781
"PC(42:2)","PC",42815.8712972005,468184.422802734
"PC(42:3)","PC",17053.668375651,426442.894433594
"PC(42:5)","PC",50198.5185953776,521907.961962891
"PC(42:9)","PC",169942.784627279,722625.948779297
"PC(O-42:0)","PC",149087.032755534,685074.414990234
"PC(O-42:3)","PC",214333.189860026,778677.440625
"PC(O-42:6)","PC",231781.464518229,808579.874609375
"PC(P-42:4)","PC",200651.540852865,763758.27734375
"PE(20:3)","PE",41392.0190162659,143185.720309448
"PE(38:1)","PE",132420.926019033,305694.998312378
"PE(38:3)","PE",73819.1423587799,178291.736335754
"PE(40:10)","PE",51121.200088501,130828.577139282
"PE(O-36:2)","PE",126609.075276693,277447.709832764
"PE(O-40:2)","PE",59162.297580719,152183.674526978
"PG(28:1)","PG",258735.18363444,649293.172216797
"PG(32:2)","PG",290158.933878581,650079.240600586
"PG(38:0) | PG(P-40:6)","PG",329146.516499837,680648.169104004
"PG(40:4)","PG",147213.203918457,322805.122180176
"PG(O-36:2)","PG",157497.104939779,354853.157922363
"PI(28:2)","PI",52975.7576230367,133359.645507812
"PI(32:4)","PI",51034.1534493764,128589.072499084
"PI(34:3)","PI",74669.9587491353,175631.992044067
"PI(34:4)","PI",59271.4382298787,145301.89928894
"PI(38:1)","PI",85776.5696042379,194355.807424927
"PI(O-36:0)","PI",71051.0249735514,173016.552279663
"PI(O-38:3) | PI(P-38:2)","PI",55239.9841359456,132267.301873779
"PS(30:3)","PS",115811.855926514,273296.48581543
"PS(32:2)","PS",276519.428568522,617220.536938477
"PS(34:3)","PS",167854.842203776,379603.613122559
"PS(38:0)","PS",334906.605000814,701308.4859375
"SM(d16:1/18:1)","SM",716946.823928833,1448336.37573242
"PC(42:4)","PC",86402.1303304036,532877.924365234
"PC(O-42:4)","PC",178574.221923828,742512.835546875
"PG(44:2)","PG",53165.4537474314,134131.033187103
"PC(O-42:2)","PC",213031.106038411,776479.314257813
"PS(42:2)","PS",62466.6579081217,169189.21619873
"PE(P-40:7)","PE",136162.026292801,308522.975712585
"LPS(18:1) | PS(18:1)_2","PS",151127.646993001,344262.084765625
"PC(40:2)","PC",365300.118570964,1135099.44033203
"PC(42:8)","PC",178572.403767904,737423.396630859
"PC(P-42:6)","PC",192855.149332682,810687.446289062
"PE(O-18:0)","PE",64508.6978302002,162686.128308105
"PE(O-40:5)","PE",95396.4942855835,235532.973146057
"PG(40:5)","PG",148210.072469076,330782.663006592
"PG(P-42:4)","PG",107920.110534668,243452.633392334
"PI(34:6)","PI",85177.7230606079,206887.17862854
"PI(36:1)","PI",121608.771369934,276475.58062439
"PI(40:6)","PI",83046.9679171244,219032.6424263
"PS(P-40:6)","PS",345747.932078044,734120.23861084
"PI(26:1)","PI",177025.734720866,444968.176855469
"PG(42:11)","PG",93066.6131591797,217597.783703613
"FA(26:0)","FA",2341483.39831416,4775693.83961334
"LPE(18:1)","PE",75698.7386906942,177286.163186646
"PC(O-42:1)","PC",170136.708821615,723126.842675781
"PE(28:2)","PE",61599.4176432292,195704.833563232
"PI(38:9)","PI",56126.4370651245,139244.166201782
"PI(O-38:2) | PI(P-38:1)","PI",59162.9675401052,142839.96574707
"PS(O-30:0)","PS",156510.945322673,353761.855957031
"LPS(18:1) | PS(18:1)","PS",148835.615844727,344688.221716309
